date,ibov,mcs,spx
05apr2007,46646.57,24173.83,1443.76
06apr2007,,,
07apr2007,,,
08apr2007,,,
09apr2007,46854.71,24172.48,1444.61
10apr2007,47174.07,24326.199,1448.39
11apr2007,46939.19,24405.52,1438.87
12apr2007,47346.56,24471.391,1447.8
13apr2007,47926.23,24645.4,1452.85
14apr2007,,,
15apr2007,,,
16apr2007,48921.21,24707.01,1468.47
17apr2007,48755.48,24829.76,1471.48
18apr2007,48709.84,24917.27,1472.5
19apr2007,48762.13,25074.301,1470.73
20apr2007,49408.18,25179.461,1484.35
21apr2007,,,
22apr2007,,,
23apr2007,49162.09,25517.84,1480.93
24apr2007,49070.86,25979.301,1480.41
25apr2007,49675.59,25958.09,1495.42
26apr2007,49067.69,25883.289,1494.25
27apr2007,49229.6,25903.48,1494.07
28apr2007,,,
29apr2007,,,
30apr2007,48956.39,25981.051,1482.37
01may2007,,,1486.3
02may2007,49471.54,26260.24,1495.92
03may2007,50218.22,26377.391,1502.39
04may2007,50597.79,26459.76,1505.62
05may2007,,,
06may2007,,,
07may2007,50281.73,26609.561,1509.48
08may2007,50277.69,26786.199,1507.72
09may2007,51300.13,26192.391,1512.58
10may2007,50234.68,25135.58,1491.47
11may2007,50902.38,24236.16,1505.85
12may2007,,,
13may2007,,,
14may2007,50510.76,23226.211,1503.15
15may2007,50518.21,23277.02,1501.19
16may2007,51737.56,23926.721,1514.14
17may2007,51631.47,24228,1512.75
18may2007,52077.68,24302.15,1522.75
19may2007,,,
20may2007,,,
21may2007,52423.45,24749.93,1525.1
22may2007,52208.09,24598.779,1524.12
23may2007,51812.5,24263.189,1522.28
24may2007,50530.65,24075.35,1507.51
25may2007,51617.97,24027.51,1515.73
26may2007,,,
27may2007,,,
28may2007,52119.97,24068.689,
29may2007,51713.18,24015.141,1518.11
30may2007,52527.65,24080.5,1530.23
31may2007,52268.46,24998.76,1530.62
01jun2007,53422.67,24783.211,1536.34
02jun2007,,,
03jun2007,,,
04jun2007,53242.68,24898,1539.18
05jun2007,53162.21,25128.85,1530.95
06jun2007,52049.31,25082.881,1517.38
07jun2007,,24742.92,1490.72
08jun2007,52329.68,24669.25,1507.67
09jun2007,,,
10jun2007,,,
11jun2007,52776.84,24754.68,1509.12
12jun2007,51797.14,24705.051,1493
13jun2007,52993.73,,1515.67
14jun2007,53712.89,24336.619,1522.97
15jun2007,54518.63,24134.26,1532.91
16jun2007,,,
17jun2007,,,
18jun2007,54730.44,24260.17,1531.05
19jun2007,54643.72,24283.551,1533.7
20jun2007,54029.24,24330.221,1512.84
21jun2007,54656.88,24177.061,1522.19
22jun2007,54267.1,24110.6,1502.56
23jun2007,,,
24jun2007,,,
25jun2007,54041.57,24157.699,1497.74
26jun2007,53851.68,24130.76,1492.89
27jun2007,54143.07,23882.82,1506.34
28jun2007,54146.59,23993.199,1505.71
29jun2007,54392.06,24075.32,1503.35
30jun2007,,,
01jul2007,,,
02jul2007,55371.21,23869.23,1519.43
03jul2007,55699.69,24051.631,1524.87
04jul2007,55696.47,23996.301,
05jul2007,55932.34,23961.84,1525.4
06jul2007,56443.73,24170.539,1530.44
07jul2007,,,
08jul2007,,,
09jul2007,,24091.939,1531.85
10jul2007,55882.7,23963.779,1510.12
11jul2007,56356.13,23893.211,1518.76
12jul2007,57613.05,23662.471,1547.7
13jul2007,57644.16,23749.141,1552.5
14jul2007,,,
15jul2007,,,
16jul2007,57374.4,23911.109,1549.52
17jul2007,57659.65,23959.08,1549.37
18jul2007,57555.85,23936.4,1546.17
19jul2007,58124.57,23824.15,1553.08
20jul2007,57442.74,23786.311,1534.1
21jul2007,,,
22jul2007,,,
23jul2007,58036.77,23836.461,1541.57
24jul2007,55794.57,23844.01,1511.04
25jul2007,56001.3,23823.721,1518.09
26jul2007,53893.15,23969.211,1482.66
27jul2007,52922.23,24098.32,1458.95
28jul2007,,,
29jul2007,,,
30jul2007,54572.61,24098.32,1473.91
31jul2007,54182.5,24394.311,1455.27
01aug2007,54233.87,24535.859,1465.81
02aug2007,54690.92,25089.311,1472.2
03aug2007,52846.38,25297.631,1433.06
04aug2007,,,
05aug2007,,,
06aug2007,53091.1,25291.65,1467.67
07aug2007,53802.48,25403.221,1476.71
08aug2007,55241.37,25362.779,1497.49
09aug2007,53430.84,25602.439,1453.09
10aug2007,52638.13,25691.25,1453.64
11aug2007,,,
12aug2007,,,
13aug2007,52434.01,25684.891,1452.92
14aug2007,50911.75,25684.891,1426.54
15aug2007,49285.3,25511.789,1406.7
16aug2007,48015.55,25185.141,1411.27
17aug2007,48558.76,25172.311,1445.94
18aug2007,,,
19aug2007,,,
20aug2007,49206.36,,1445.55
21aug2007,49815.08,25172.311,1447.12
22aug2007,51744.56,25136.02,1464.07
23aug2007,51848.23,25194.119,1462.5
24aug2007,52997.56,25397.939,1479.37
25aug2007,,,
26aug2007,,,
27aug2007,53078.15,25509.65,1466.79
28aug2007,51645.33,25661,1432.36
29aug2007,52734.64,25770.18,1463.76
30aug2007,52857.84,25716.84,1457.64
31aug2007,54637.24,25751.939,1473.99
01sep2007,,,
02sep2007,,,
03sep2007,54832.51,25896.039,
04sep2007,55250.47,26303.02,1489.42
05sep2007,54407.83,27102.83,1472.29
06sep2007,54569,26371.609,1478.55
07sep2007,,26455.039,1453.55
08sep2007,,,
09sep2007,,,
10sep2007,52652.57,26544.609,1451.7
11sep2007,53920.57,26082.93,1471.49
12sep2007,53882.71,25933.939,1471.56
13sep2007,54908.18,25888.211,1483.95
14sep2007,54671,26033.1,1484.25
15sep2007,,,
16sep2007,,,
17sep2007,54340.54,25965.33,1476.65
18sep2007,56666.3,25992.07,1519.78
19sep2007,57264.22,25731.109,1529.03
20sep2007,56906.44,,1518.75
21sep2007,57798.79,25841.449,1525.75
22sep2007,,,
23sep2007,,,
24sep2007,58719.37,25758.869,1517.73
25sep2007,58857.78,25750.35,1517.21
26sep2007,59714.83,25594.721,1525.42
27sep2007,61052.44,25746.449,1531.38
28sep2007,60465.06,25888.529,1526.75
29sep2007,,,
30sep2007,,,
01oct2007,62340.34,26049.66,1547.04
02oct2007,62017.12,26134.891,1546.63
03oct2007,60098.57,25999.1,1539.59
04oct2007,60406.72,26185.9,1542.84
05oct2007,62318.72,26220.76,1557.59
06oct2007,,,
07oct2007,,,
08oct2007,62660.85,26390.76,1552.58
09oct2007,63548.69,26547.939,1565.15
10oct2007,63197.04,26360.529,1562.47
11oct2007,62455.77,26510.189,1554.41
12oct2007,,26366.27,1561.8
13oct2007,,,
14oct2007,,,
15oct2007,62969.44,26512.67,1548.71
16oct2007,61717.9,26474.59,1538.53
17oct2007,63193.67,26450.82,1541.24
18oct2007,63261.33,26562.08,1540.08
19oct2007,60894.29,26587.221,1500.63
20oct2007,,,
21oct2007,,,
22oct2007,61215.13,26494,1506.33
23oct2007,62697.14,26621.051,1519.59
24oct2007,62624.81,26661.801,1515.88
25oct2007,62341.49,26514.09,1514.4
26oct2007,64275.58,26576.75,1535.28
27oct2007,,,
28oct2007,,,
29oct2007,65044.31,26321.641,1540.98
30oct2007,64383.13,26493.85,1531.02
31oct2007,65317.7,25922.311,1549.38
01nov2007,64050.08,25804.07,1508.44
02nov2007,,26308.539,1509.65
03nov2007,,,
04nov2007,,,
05nov2007,62959.55,26462.551,1502.17
06nov2007,64503.43,26462.551,1520.27
07nov2007,63500.62,26272.49,1475.62
08nov2007,63561.91,26240,1474.77
09nov2007,64320.56,26192.42,1453.7
10nov2007,,,
11nov2007,,,
12nov2007,61526.87,26233.99,1439.18
13nov2007,62927.03,26190.189,1481.05
14nov2007,64630.87,26243.711,1470.58
15nov2007,,26317.75,1451.15
16nov2007,64609.38,26269.68,1458.74
17nov2007,,,
18nov2007,,,
19nov2007,62336.02,26386.76,1433.27
20nov2007,,26353.35,1439.7
21nov2007,60581.54,26276.641,1416.77
22nov2007,60653.01,26146.199,
23nov2007,60970.9,25911.039,1440.7
24nov2007,,,
25nov2007,,,
26nov2007,59069.17,25597.109,1407.22
27nov2007,59431.5,25491.461,1428.23
28nov2007,61714.64,25745.23,1469.02
29nov2007,62156.34,25864.77,1469.72
30nov2007,63006.16,25611.779,1481.14
01dec2007,,,
02dec2007,,,
03dec2007,63199.85,25608.779,1472.42
04dec2007,63481.53,25597.93,1462.79
05dec2007,64927.96,25472.301,1485.01
06dec2007,65790.81,25385.471,1507.34
07dec2007,65638.53999999999,25081,1504.66
08dec2007,,,
09dec2007,,,
10dec2007,65445.96,25319.529,1515.96
11dec2007,64512.26,25285.221,1477.65
12dec2007,64741.69,25236.131,1486.59
13dec2007,62860.99,25136.42,1488.41
14dec2007,62444.97,25125.42,1467.95
15dec2007,,,
16dec2007,,,
17dec2007,59828.21,25160.689,1445.9
18dec2007,61096.28,25367.721,1454.98
19dec2007,61721.71,25469.539,1453
20dec2007,61716.2,25327.26,1460.12
21dec2007,63097.71,25327.26,1484.46
22dec2007,,,
23dec2007,,,
24dec2007,,,1496.45
25dec2007,,,
26dec2007,64288.26,,1497.66
27dec2007,63774.38,25260.35,1476.37
28dec2007,63886.1,25480.48,1478.49
29dec2007,,,
30dec2007,,,
31dec2007,,25631.189,1468.36
01jan2008,,,
02jan2008,62815.13,26223.311,1447.16
03jan2008,62891.97,26417.84,1447.16
04jan2008,61036.61,26816.42,1411.63
05jan2008,,,
06jan2008,,,
07jan2008,60772.15,27087.721,1416.18
08jan2008,62080.73,27139.83,1390.19
09jan2008,62673.69,27623.051,1409.13
10jan2008,63515.48,,1420.33
11jan2008,61942.36,,1401.02
12jan2008,,,
13jan2008,,,
14jan2008,62187.78,27593.07,1416.25
15jan2008,59907.06,27784.43,1380.95
16jan2008,58777.45,27841.23,1373.2
17jan2008,57036.85,28213.09,1333.25
18jan2008,57506.47,28094.98,1325.19
19jan2008,,,
20jan2008,,,
21jan2008,53709.11,,
22jan2008,56097.18,27068.801,1310.5
23jan2008,54234.82,27522.561,1338.6
24jan2008,57463.31,27776.449,1352.07
25jan2008,,27871.609,1330.61
26jan2008,,,
27jan2008,,,
28jan2008,58593.78,27830.711,1353.97
29jan2008,59529.58,27875.631,1362.3
30jan2008,60289.41,28001.65,1355.81
31jan2008,59490.4,28140.57,1378.55
01feb2008,61079.83,28244.32,1395.42
02feb2008,,,
03feb2008,,,
04feb2008,,28474.801,1380.82
05feb2008,,28326.211,1336.64
06feb2008,58968.53,28409.82,1326.45
07feb2008,58965.48,28536.939,1336.91
08feb2008,59075.98,28520.26,1331.29
09feb2008,,,
10feb2008,,,
11feb2008,60643.22,28497.221,1339.13
12feb2008,61805.47,28664.42,1348.86
13feb2008,62590.65,28779.18,1367.21
14feb2008,61818.99,28900.75,1348.86
15feb2008,61271.87,29287.98,1349.99
16feb2008,,,
17feb2008,,,
18feb2008,62801.43,29780.631,
19feb2008,62296.54,29425.82,1348.78
20feb2008,63747.49,29489.01,1360.03
21feb2008,63792.23,29906.881,1342.53
22feb2008,64608.78,29894.961,1353.11
23feb2008,,,
24feb2008,,,
25feb2008,65000.94,29623.529,1371.8
26feb2008,65182.61,29743.619,1381.29
27feb2008,65494.85,29800.811,1380.02
28feb2008,65555.08,29826.029,1367.68
29feb2008,63489.3,29646.891,1330.63
01mar2008,,,
02mar2008,,,
03mar2008,64490.46,29529.051,1331.34
04mar2008,63655.54,29283.68,1326.75
05mar2008,64629.48,29460.051,1333.7
06mar2008,62974.65,29569.43,1304.34
07mar2008,61867.99,29696.561,1293.37
08mar2008,,,
09mar2008,,,
10mar2008,59999.27,29682.529,1273.37
11mar2008,62367.72,29960.301,1320.65
12mar2008,62176.58,30564.949,1308.77
13mar2008,62279.71,30692.32,1315.48
14mar2008,61990.99,30415.949,1288.14
15mar2008,,,
16mar2008,,,
17mar2008,60011.84,30350.119,1276.6
18mar2008,61932.78,30163.48,1330.74
19mar2008,58827.36,30112.83,1298.42
20mar2008,58987.31,,1329.51
21mar2008,,,
22mar2008,,,
23mar2008,,,
24mar2008,59812.53,29923.461,1349.88
25mar2008,61234.06,29994.359,1352.99
26mar2008,61415.28,29920.08,1341.13
27mar2008,60761.68,,1325.76
28mar2008,60452.12,,1315.22
29mar2008,,,
30mar2008,,,
31mar2008,60968.07,30057.311,1322.7
01apr2008,62774.85,29841.789,1370.18
02apr2008,63364.36,29397.24,1367.53
03apr2008,64175.05,29854.48,1369.31
04apr2008,64445.97,30126.551,1370.4
05apr2008,,,
06apr2008,,,
07apr2008,64175.58,30404.67,1372.54
08apr2008,64539.54,30479.189,1365.54
09apr2008,63476.92,30456.529,1354.49
10apr2008,63527.11,30369.16,1360.55
11apr2008,62585.21,30346.85,1332.83
12apr2008,,,
13apr2008,,,
14apr2008,62153.45,29813.551,1328.32
15apr2008,62618.39,29828.74,1334.43
16apr2008,64151.94,29961.381,1364.71
17apr2008,64552.42,29909.65,1365.56
18apr2008,64922.67,29885.811,1390.33
19apr2008,,,
20apr2008,,,
21apr2008,,30107.039,1388.17
22apr2008,65412.66,29946.67,1375.94
23apr2008,64947.54,29774.43,1379.93
24apr2008,64576.26,29600.5,1388.82
25apr2008,65187.34,29492.359,1397.84
26apr2008,,,
27apr2008,,,
28apr2008,65677.74000000001,29597.561,1396.37
29apr2008,63825.74,29820.189,1390.94
30apr2008,67868.46000000001,29586.039,1385.59
01may2008,,,1409.34
02may2008,69366.39,29583.77,1413.9
03may2008,,,
04may2008,,,
05may2008,70174.88000000001,29425,1407.49
06may2008,70195.27,29613.52,1418.26
07may2008,69017.66,29490.43,1392.57
08may2008,69722.25,,1397.68
09may2008,69645.7,29678.75,1388.28
10may2008,,,
11may2008,,,
12may2008,70415.82000000001,30124.58,1403.58
13may2008,70503.25,30275.51,1403.04
14may2008,70026.62,30198.35,1408.66
15may2008,71492.36,30120.689,1423.57
16may2008,72766.92999999999,29974.061,1425.35
17may2008,,,
18may2008,,,
19may2008,73438.83,29745.699,1426.63
20may2008,73516.81,29804.699,1413.4
21may2008,72294.8,29761.34,1390.71
22may2008,,29758.65,1394.35
23may2008,71451.8,29661.76,1375.93
24may2008,,,
25may2008,,,
26may2008,71628.74000000001,29496.99,
27may2008,70992.06,29270.109,1385.35
28may2008,73153.23,29263.65,1390.84
29may2008,71797.53999999999,29783.199,1398.26
30may2008,72592.5,29795.99,1400.38
31may2008,,,
01jun2008,,,
02jun2008,71897.25,29674.141,1385.67
03jun2008,70011.92,29575.859,1377.65
04jun2008,68673.14,29808.57,1377.2
05jun2008,71209.12,29737.949,1404.05
06jun2008,69785.87,29755.18,1360.68
07jun2008,,,
08jun2008,,,
09jun2008,69281.2,29662.08,1361.76
10jun2008,67774.94,29569.09,1358.44
11jun2008,66794.76,29408.609,1335.49
12jun2008,67319.63000000001,29351.9,1339.87
13jun2008,67203.52,29407.84,1360.03
14jun2008,,,
15jun2008,,,
16jun2008,67284.61,29471.439,1360.14
17jun2008,68437.5,29349.779,1350.93
18jun2008,67090.45,29271.59,1337.81
19jun2008,66590.41,29257.01,1342.83
20jun2008,64613.79,29058.68,1317.93
21jun2008,,,
22jun2008,,,
23jun2008,64640.45,28754.811,1318
24jun2008,64167.77,28842.369,1314.29
25jun2008,65853.34,28941.789,1321.97
26jun2008,63946.92,28967.619,1283.15
27jun2008,64321.11,28926.721,1278.38
28jun2008,,,
29jun2008,,,
30jun2008,65017.58,28974.23,1280
01jul2008,63396.19,29073.76,1284.91
02jul2008,61106.22,29004.619,1261.52
03jul2008,59273.38,28957.93,1262.9
04jul2008,59365.35,29037.721,
05jul2008,,,
06jul2008,,,
07jul2008,59088.2,28997.32,1252.31
08jul2008,59535.95,29249.09,1273.7
09jul2008,,29313.35,1244.69
10jul2008,60252.74,29477.119,1253.39
11jul2008,60148.26,29596.77,1239.49
12jul2008,,,
13jul2008,,,
14jul2008,60720.9,29561.67,1228.3
15jul2008,61015.09,29525.51,1214.91
16jul2008,62056.47,29403.1,1245.36
17jul2008,60108.72,29292.91,1260.32
18jul2008,59988.1,29396.779,1260.68
19jul2008,,,
20jul2008,,,
21jul2008,60771.79,29427.279,1260
22jul2008,59647.32,29328.43,1277
23jul2008,59420.86,29273.32,1282.19
24jul2008,57434.37,29306.641,1252.54
25jul2008,57199.14,29288.49,1257.76
26jul2008,,,
27jul2008,,,
28jul2008,56869.02,29293.199,1234.37
29jul2008,58042.87,29095.23,1263.2
30jul2008,59997.64,29095.23,1284.26
31jul2008,59505.17,28709.471,1267.38
01aug2008,57630.35,28870.52,1260.31
02aug2008,,,
03aug2008,,,
04aug2008,55609.07,28606.66,1249.01
05aug2008,56470.59,28533.301,1284.88
06aug2008,57542.49,28702.869,1289.19
07aug2008,57017.55,28645.16,1266.07
08aug2008,56584.4,28789.369,1296.32
09aug2008,,,
10aug2008,,,
11aug2008,54720.25,28770.449,1305.32
12aug2008,54502.97,28799,1289.59
13aug2008,54573.18,28634.561,1285.83
14aug2008,55138.35,28634.561,1292.93
15aug2008,54244.03,28627.01,1298.2
16aug2008,,,
17aug2008,,,
18aug2008,53326.54,28634.561,1278.6
19aug2008,53638.69,28213.08,1266.69
20aug2008,55377.15,28213.08,1274.54
21aug2008,55934.69,28213.08,1277.72
22aug2008,55850.13,28184.439,1292.2
23aug2008,,,
24aug2008,,,
25aug2008,54477.25,28135.461,1266.84
26aug2008,54358.7,28117.17,1271.51
27aug2008,55519.24,28129.52,1281.66
28aug2008,56382.22,28212.061,1300.68
29aug2008,55680.41,28292.85,1282.83
30aug2008,,,
31aug2008,,,
01sep2008,55162.14,28483.141,
02sep2008,54404.41,28358.93,1277.58
03sep2008,53527.01,28441.311,1274.98
04sep2008,51408.54,28272.891,1236.83
05sep2008,51939.6,28144.68,1242.31
06sep2008,,,
07sep2008,,,
08sep2008,50717.97,27703.811,1267.79
09sep2008,48435.3,27354.551,1224.51
10sep2008,49633.16,27094.74,1232.04
11sep2008,51270.4,27098.16,1249.05
12sep2008,52392.86,26787.09,1251.7
13sep2008,,,
14sep2008,,,
15sep2008,48416.33,25883.58,1192.7
16sep2008,49228.92,,1213.59
17sep2008,45908.51,,1156.39
18sep2008,48422.75,25567.029,1206.51
19sep2008,53055.38,26669.289,1255.08
20sep2008,,,
21sep2008,,,
22sep2008,51540.58,27376.99,1207.09
23sep2008,49593.17,27168.48,1188.22
24sep2008,49842.99,26923.42,1185.87
25sep2008,51828.46,26892.971,1209.18
26sep2008,50782.99,,1213.01
27sep2008,,,
28sep2008,,,
29sep2008,46028.06,26537.359,1106.39
30sep2008,49541.27,25532.779,1166.36
01oct2008,49798.65,,1161.06
02oct2008,46145.1,,1114.28
03oct2008,44517.32,,1099.23
04oct2008,,,
05oct2008,,,
06oct2008,42100.79,24998.68,1056.89
07oct2008,40139.85,25340.689,996.23
08oct2008,38593.54,25171.74,984.9400000000001
09oct2008,37080.3,,909.92
10oct2008,35609.54,24535.41,899.22
11oct2008,,,
12oct2008,,,
13oct2008,40829.13,25664.711,1003.35
14oct2008,41569.03,25796.02,998.01
15oct2008,36833.02,25424.221,907.84
16oct2008,36441.72,25289.449,946.43
17oct2008,36399.09,25763.471,940.55
18oct2008,,,
19oct2008,,,
20oct2008,39441.08,25542.51,985.4
21oct2008,39043.39,25603.34,955.05
22oct2008,35069.73,25361.051,896.78
23oct2008,33818.49,25088.25,908.11
24oct2008,31481.55,24660.211,876.77
25oct2008,,,
26oct2008,,,
27oct2008,29435.11,23611.98,848.92
28oct2008,33386.65,24234.891,940.51
29oct2008,34845.21,,930.09
30oct2008,37448.77,24721.01,954.09
31oct2008,37256.84,24823.57,968.75
01nov2008,,,
02nov2008,,,
03nov2008,38249.44,24911.891,966.3
04nov2008,40254.8,25351.211,1005.75
05nov2008,37785.66,25391.32,952.77
06nov2008,36361.91,25397.32,904.88
07nov2008,36665.11,,930.99
08nov2008,,,
09nov2008,,,
10nov2008,36776.27,25081.58,919.21
11nov2008,37261.9,24778.23,898.9500000000001
12nov2008,34373.99,24497.33,852.3
13nov2008,35993.33,24460.58,911.29
14nov2008,35789.1,24395.34,873.29
15nov2008,,,
16nov2008,,,
17nov2008,35717.21,24302.83,850.75
18nov2008,34094.66,24302.83,859.12
19nov2008,33404.55,24020.721,806.58
20nov2008,,23665.391,752.4400000000001
21nov2008,31250.6,23172.02,800.03
22nov2008,,,
23nov2008,,,
24nov2008,34188.83,22898.57,851.81
25nov2008,34812.86,23218.711,857.39
26nov2008,36469.61,23375.16,887.68
27nov2008,36212.65,23519.23,
28nov2008,36595.87,23433.48,896.24
29nov2008,,,
30nov2008,,,
01dec2008,34740.5,23305.85,816.21
02dec2008,35000.84,,848.81
03dec2008,35296.7,22480.391,870.74
04dec2008,35127.77,21944.461,845.22
05dec2008,35347.39,21898.859,876.0700000000001
06dec2008,,,
07dec2008,,,
08dec2008,38284.91,22339.83,909.7000000000001
09dec2008,37968.11,,888.67
10dec2008,39004.4,,899.24
11dec2008,38519.07,22614.67,873.59
12dec2008,39373.86,22666.131,879.73
13dec2008,,,
14dec2008,,,
15dec2008,38320.19,23044.91,868.5700000000001
16dec2008,39993.46,23149.68,913.18
17dec2008,39947.43,23154.57,904.42
18dec2008,39536.27,23389.67,885.28
19dec2008,39131.23,23574.141,887.88
20dec2008,,,
21dec2008,,,
22dec2008,37618.5,23997.35,871.63
23dec2008,36470.78,,863.16
24dec2008,,,868.15
25dec2008,,23079.311,
26dec2008,36864.13,22725.061,872.8
27dec2008,,,
28dec2008,,,
29dec2008,37060.16,22725.061,869.42
30dec2008,37550.31,22940.289,890.64
31dec2008,,,903.25
01jan2009,,,
02jan2009,40244.22,21912.35,931.8
03jan2009,,,
04jan2009,,,
05jan2009,41518.66,20922.52,927.4500000000001
06jan2009,42312.28,20360.551,934.7000000000001
07jan2009,40820.25,20052.34,906.65
08jan2009,41990.55,19714.131,909.73
09jan2009,41582.94,20141.59,890.35
10jan2009,,,
11jan2009,,,
12jan2009,39403.47,20069.48,870.26
13jan2009,39544.23,20129.881,871.79
14jan2009,37981.77,20334.58,842.62
15jan2009,39151.08,20675.68,843.74
16jan2009,39341.54,20822.109,850.12
17jan2009,,,
18jan2009,,,
19jan2009,38828.32,20784.01,
20jan2009,37272.07,20969.59,805.22
21jan2009,38542.9,20778.859,840.24
22jan2009,37894.33,,827.5
23jan2009,38132.35,20847.109,831.9500000000001
24jan2009,,,
25jan2009,,,
26jan2009,38509.45,20957.35,836.5700000000001
27jan2009,38698.92,21097.4,845.71
28jan2009,40227.45,21151.119,874.09
29jan2009,39638.42,21146.32,845.14
30jan2009,39300.79,21206.24,825.88
31jan2009,,,
01feb2009,,,
02feb2009,38666.44,,825.4400000000001
03feb2009,39746.76,21230.24,838.51
04feb2009,40129.04,21255.07,832.23
05feb2009,41108.65,20893.48,845.85
06feb2009,42755.5,20930.98,868.6
07feb2009,,,
08feb2009,,,
09feb2009,42100.12,21047.6,869.89
10feb2009,41207.43,21197.039,827.16
11feb2009,40845.62,,833.74
12feb2009,40500.79,21411.15,835.1900000000001
13feb2009,41673.62,21654.59,826.84
14feb2009,,,
15feb2009,,,
16feb2009,41841.32,21599.369,
17feb2009,39846.97,21811.789,789.17
18feb2009,39674.39,22105.91,788.42
19feb2009,39730.33,,778.9400000000001
20feb2009,38714.64,22163.939,770.05
21feb2009,,,
22feb2009,,,
23feb2009,,,743.33
24feb2009,,,773.14
25feb2009,38231.58,,764.9
26feb2009,38180.18,23254.961,752.83
27feb2009,38183.31,,735.09
28feb2009,,,
01mar2009,,,
02mar2009,36234.69,,700.8200000000001
03mar2009,36467.56,23086.631,696.33
04mar2009,38402.24,22966.6,712.87
